queue	kind	key	part_of_speech	occurrences	exclusive_occurrences	ambiguous_occurrences	artifact_count	support	top_forms
common_lexeme	lexical_group	analyticus	ADJ	8	8	0		corroborated_independent	"[{""form"":""analytica"",""occurrences"":4,""exclusive"":true},{""form"":""analyticae"",""occurrences"":1,""exclusive"":true},{""form"":""analyticam"",""occurrences"":1,""exclusive"":true},{""form"":""analyticarum"",""occurrences"":1,""exclusive"":true},{""form"":""analyticis"",""occurrences"":1,""exclusive"":true}]"
common_lexeme	lexical_group	antistrephon	NOUN	8	8	0		corroborated_independent	"[{""form"":""antistrephon"",""occurrences"":5,""exclusive"":true},{""form"":""antistrephonta"",""occurrences"":3,""exclusive"":true}]"
common_lexeme	lexical_group	eumpse	VERB	8	8	0		corroborated_independent	"[{""form"":""eumpse"",""occurrences"":8,""exclusive"":true}]"
common_lexeme	lexical_group	expungo	VERB	8	8	0		corroborated_independent	"[{""form"":""expunxit"",""occurrences"":2,""exclusive"":true},{""form"":""expunxerim"",""occurrences"":1,""exclusive"":true},{""form"":""expunxerimus"",""occurrences"":1,""exclusive"":true},{""form"":""expunxeris"",""occurrences"":1,""exclusive"":true},{""form"":""expunxi"",""occurrences"":1,""exclusive"":true},{""form"":""expunxisse"",""occurrences"":1,""exclusive"":true},{""form"":""expunxisset"",""occurrences"":1,""exclusive"":true}]"
common_lexeme	lexical_group	fortassean	ADV	8	8	0		single_independent	"[{""form"":""fortassean"",""occurrences"":8,""exclusive"":true}]"
common_lexeme	lexical_group	gagates	NOUN	8	8	0		single_independent	"[{""form"":""gagates"",""occurrences"":8,""exclusive"":true}]"
common_lexeme	lexical_group	genethliacus	ADJ	8	8	0		corroborated_independent	"[{""form"":""genethliaci"",""occurrences"":6,""exclusive"":true},{""form"":""genethliaca"",""occurrences"":1,""exclusive"":true},{""form"":""genethliacorum"",""occurrences"":1,""exclusive"":true}]"
common_lexeme	lexical_group	incertitudo	NOUN	8	8	0		single_independent	"[{""form"":""incertitudine"",""occurrences"":5,""exclusive"":true},{""form"":""incertitudinem"",""occurrences"":3,""exclusive"":true}]"
common_lexeme	lexical_group	nubilo	VERB	8	8	0		corroborated_independent	"[{""form"":""nubilat"",""occurrences"":3,""exclusive"":true},{""form"":""nubiletur"",""occurrences"":3,""exclusive"":true},{""form"":""nubilant"",""occurrences"":1,""exclusive"":true},{""form"":""nubilet"",""occurrences"":1,""exclusive"":true}]"
common_lexeme	lexical_group	opificium	NOUN	8	8	0		corroborated_independent	"[{""form"":""opificio"",""occurrences"":6,""exclusive"":true},{""form"":""opificii"",""occurrences"":2,""exclusive"":true}]"
common_lexeme	lexical_group	scomma	NOUN	8	8	0		single_independent	"[{""form"":""scomma"",""occurrences"":8,""exclusive"":true}]"
common_lexeme	lexical_group	tricennalis	ADJ	29	7	22		corroborated_independent	"[{""form"":""ium"",""occurrences"":16,""exclusive"":false},{""form"":""tricennalia"",""occurrences"":6,""exclusive"":false},{""form"":""tricennalis"",""occurrences"":3,""exclusive"":true},{""form"":""tricennalem"",""occurrences"":2,""exclusive"":true},{""form"":""tricennalibus"",""occurrences"":2,""exclusive"":true}]"
common_lexeme	lexical_group	praesentaneus	ADJ	12	7	5		corroborated_independent	"[{""form"":""praesentanea"",""occurrences"":5,""exclusive"":true},{""form"":""praesentaneum"",""occurrences"":5,""exclusive"":false},{""form"":""praesentaneae"",""occurrences"":1,""exclusive"":true},{""form"":""praesentanei"",""occurrences"":1,""exclusive"":true}]"
common_lexeme	lexical_group	theoreticus	ADJ	8	7	1		corroborated_independent	"[{""form"":""theoreticam"",""occurrences"":3,""exclusive"":true},{""form"":""theoretica"",""occurrences"":1,""exclusive"":false},{""form"":""theoreticae"",""occurrences"":1,""exclusive"":true},{""form"":""theoreticarum"",""occurrences"":1,""exclusive"":true},{""form"":""theoreticas"",""occurrences"":1,""exclusive"":true},{""form"":""theoreticis"",""occurrences"":1,""exclusive"":true}]"
common_lexeme	lexical_group	exenia	NOUN	7	7	0		corroborated_independent	"[{""form"":""exenia"",""occurrences"":7,""exclusive"":true}]"
common_lexeme	lexical_group	extempulo	ADV	7	7	0		corroborated_independent	"[{""form"":""extempulo"",""occurrences"":7,""exclusive"":true}]"
common_lexeme	lexical_group	lippitudo	NOUN	7	7	0		corroborated_independent	"[{""form"":""lippitudinem"",""occurrences"":4,""exclusive"":true},{""form"":""lippitudines"",""occurrences"":1,""exclusive"":true},{""form"":""lippitudini"",""occurrences"":1,""exclusive"":true},{""form"":""lippitudinis"",""occurrences"":1,""exclusive"":true}]"
common_lexeme	lexical_group	mallon	NOUN	7	7	0		single_independent	"[{""form"":""mallon"",""occurrences"":7,""exclusive"":true}]"
common_lexeme	lexical_group	oenogarum	NOUN	7	7	0		single_independent	"[{""form"":""oenogarum"",""occurrences"":7,""exclusive"":true}]"
common_lexeme	lexical_group	retrogradus	ADJ	7	7	0		corroborated_independent	"[{""form"":""retrograda"",""occurrences"":6,""exclusive"":true},{""form"":""retrogrado"",""occurrences"":1,""exclusive"":true}]"
common_lexeme	lexical_group	rheda	NOUN	7	7	0		corroborated_independent	"[{""form"":""rheda"",""occurrences"":4,""exclusive"":true},{""form"":""rhedas"",""occurrences"":2,""exclusive"":true},{""form"":""rhedarum"",""occurrences"":1,""exclusive"":true}]"
common_lexeme	lexical_group	sagda	NOUN	7	7	0		single_independent	"[{""form"":""sagda"",""occurrences"":7,""exclusive"":true}]"
common_lexeme	lexical_group	sagio	VERB	7	7	0		corroborated_independent	"[{""form"":""sagio"",""occurrences"":5,""exclusive"":true},{""form"":""sagire"",""occurrences"":1,""exclusive"":true},{""form"":""sagit"",""occurrences"":1,""exclusive"":true}]"
common_lexeme	lexical_group	scarus	NOUN	7	7	0		corroborated_independent	"[{""form"":""scarus"",""occurrences"":6,""exclusive"":true},{""form"":""scaro"",""occurrences"":1,""exclusive"":true}]"
common_lexeme	lexical_group	sexennium	NOUN	7	7	0		corroborated_independent	"[{""form"":""sexennio"",""occurrences"":7,""exclusive"":true}]"
common_lexeme	lexical_group	simoniacus	ADJ	7	7	0		derived_only	"[{""form"":""simoniacus"",""occurrences"":7,""exclusive"":true}]"
common_lexeme	lexical_group	splen	NOUN	7	7	0		corroborated_independent	"[{""form"":""splen"",""occurrences"":7,""exclusive"":true}]"
common_lexeme	lexical_group	tago	VERB	7	7	0		single_independent	"[{""form"":""tago"",""occurrences"":7,""exclusive"":true}]"
common_lexeme	lexical_group	uruca	NOUN	7	7	0		corroborated_independent	"[{""form"":""uruca"",""occurrences"":3,""exclusive"":true},{""form"":""urucae"",""occurrences"":2,""exclusive"":true},{""form"":""urucam"",""occurrences"":1,""exclusive"":true},{""form"":""urucas"",""occurrences"":1,""exclusive"":true}]"
common_lexeme	lexical_group	nymphaeum	NOUN	10	6	4		corroborated_independent	"[{""form"":""nymphaeo"",""occurrences"":5,""exclusive"":true},{""form"":""nymphaea"",""occurrences"":4,""exclusive"":false},{""form"":""nymphaei"",""occurrences"":1,""exclusive"":true}]"
common_lexeme	lexical_group	scopus	NOUN	7	6	1		corroborated_independent	"[{""form"":""scopus"",""occurrences"":6,""exclusive"":true},{""form"":""scopos"",""occurrences"":1,""exclusive"":false}]"
common_lexeme	lexical_group	bybliopola	NOUN	6	6	0		corroborated_independent	"[{""form"":""bybliopola"",""occurrences"":3,""exclusive"":true},{""form"":""bybliopolam"",""occurrences"":2,""exclusive"":true},{""form"":""bybliopolarum"",""occurrences"":1,""exclusive"":true}]"
common_lexeme	lexical_group	glossopetra	NOUN	6	6	0		single_independent	"[{""form"":""glossopetra"",""occurrences"":6,""exclusive"":true}]"
common_lexeme	lexical_group	gymnosophistae	NOUN	6	6	0		single_independent	"[{""form"":""gymnosophistae"",""occurrences"":6,""exclusive"":true}]"
common_lexeme	lexical_group	minus	ADJ	6	6	0		corroborated_independent	"[{""form"":""mini"",""occurrences"":6,""exclusive"":true}]"
common_lexeme	lexical_group	oppessulatus	ADJ	6	6	0		corroborated_independent	"[{""form"":""oppessulatas"",""occurrences"":2,""exclusive"":true},{""form"":""oppessulata"",""occurrences"":1,""exclusive"":true},{""form"":""oppessulatae"",""occurrences"":1,""exclusive"":true},{""form"":""oppessulatam"",""occurrences"":1,""exclusive"":true},{""form"":""oppessulatis"",""occurrences"":1,""exclusive"":true}]"
common_lexeme	lexical_group	phrasis	NOUN	6	6	0		corroborated_independent	"[{""form"":""phrasi"",""occurrences"":3,""exclusive"":true},{""form"":""phrasis"",""occurrences"":3,""exclusive"":true}]"
common_lexeme	lexical_group	pyrgus	NOUN	14	5	9		corroborated_independent	"[{""form"":""pyrgi"",""occurrences"":4,""exclusive"":false},{""form"":""pyrgum"",""occurrences"":3,""exclusive"":true},{""form"":""pyrgo"",""occurrences"":2,""exclusive"":false},{""form"":""pyrgus"",""occurrences"":2,""exclusive"":false},{""form"":""pyrgis"",""occurrences"":1,""exclusive"":false},{""form"":""pyrgorum"",""occurrences"":1,""exclusive"":true},{""form"":""pyrgos"",""occurrences"":1,""exclusive"":true}]"
common_lexeme	lexical_group	leuga	NOUN	7	5	2		corroborated_independent	"[{""form"":""leuga"",""occurrences"":2,""exclusive"":false},{""form"":""leugis"",""occurrences"":2,""exclusive"":true},{""form"":""leugae"",""occurrences"":1,""exclusive"":true},{""form"":""leugarum"",""occurrences"":1,""exclusive"":true},{""form"":""leugas"",""occurrences"":1,""exclusive"":true}]"
common_lexeme	lexical_group	murteus	ADJ	7	5	2		single_independent	"[{""form"":""murtea"",""occurrences"":2,""exclusive"":false},{""form"":""murteae"",""occurrences"":1,""exclusive"":true},{""form"":""murteam"",""occurrences"":1,""exclusive"":true},{""form"":""murteas"",""occurrences"":1,""exclusive"":true},{""form"":""murteis"",""occurrences"":1,""exclusive"":true},{""form"":""murteum"",""occurrences"":1,""exclusive"":true}]"
common_lexeme	lexical_group	disiecto	VERB	5	5	0		single_independent	"[{""form"":""disiectat"",""occurrences"":2,""exclusive"":true},{""form"":""disiectabant"",""occurrences"":1,""exclusive"":true},{""form"":""disiectare"",""occurrences"":1,""exclusive"":true},{""form"":""disiectatur"",""occurrences"":1,""exclusive"":true}]"
common_lexeme	lexical_group	dryades	NOUN	5	5	0		single_independent	"[{""form"":""dryadas"",""occurrences"":5,""exclusive"":true}]"
common_lexeme	lexical_group	epityrum	NOUN	5	5	0		corroborated_independent	"[{""form"":""epityrum"",""occurrences"":5,""exclusive"":true}]"
common_lexeme	lexical_group	gnomonica	NOUN	5	5	0		single_independent	"[{""form"":""gnomonicis"",""occurrences"":2,""exclusive"":true},{""form"":""gnomonica"",""occurrences"":1,""exclusive"":true},{""form"":""gnomonicam"",""occurrences"":1,""exclusive"":true},{""form"":""gnomonicas"",""occurrences"":1,""exclusive"":true}]"
common_lexeme	lexical_group	haematites	NOUN	5	5	0		single_independent	"[{""form"":""haematites"",""occurrences"":5,""exclusive"":true}]"
common_lexeme	lexical_group	hallucinor	VERB	5	5	0		corroborated_independent	"[{""form"":""hallucinari"",""occurrences"":3,""exclusive"":true},{""form"":""hallucinati"",""occurrences"":1,""exclusive"":true},{""form"":""hallucinetur"",""occurrences"":1,""exclusive"":true}]"
common_lexeme	lexical_group	hemistrigium	NOUN	5	5	0		single_independent	"[{""form"":""hemistrigium"",""occurrences"":5,""exclusive"":true}]"
common_lexeme	lexical_group	horrifico	VERB	5	5	0		corroborated_independent	"[{""form"":""horrificans"",""occurrences"":2,""exclusive"":true},{""form"":""horrificant"",""occurrences"":2,""exclusive"":true},{""form"":""horrificaverant"",""occurrences"":1,""exclusive"":true}]"
common_lexeme	lexical_group	hydraules	NOUN	5	5	0		single_independent	"[{""form"":""hydraulam"",""occurrences"":5,""exclusive"":true}]"
common_lexeme	lexical_group	iatraliptes	NOUN	5	5	0		single_independent	"[{""form"":""iatraliptae"",""occurrences"":4,""exclusive"":true},{""form"":""iatralipten"",""occurrences"":1,""exclusive"":true}]"
common_lexeme	lexical_group	incoram	ADV	5	5	0		single_independent	"[{""form"":""incoram"",""occurrences"":5,""exclusive"":true}]"
common_lexeme	lexical_group	lacteolus	ADJ	5	5	0		corroborated_independent	"[{""form"":""lacteolae"",""occurrences"":2,""exclusive"":true},{""form"":""lacteolam"",""occurrences"":1,""exclusive"":true},{""form"":""lacteolas"",""occurrences"":1,""exclusive"":true},{""form"":""lacteolos"",""occurrences"":1,""exclusive"":true}]"
common_lexeme	lexical_group	lyristes	NOUN	5	5	0		single_independent	"[{""form"":""lyristes"",""occurrences"":4,""exclusive"":true},{""form"":""lyristae"",""occurrences"":1,""exclusive"":true}]"
common_lexeme	lexical_group	matutinalis	ADJ	5	5	0		corroborated_independent	"[{""form"":""matutinali"",""occurrences"":2,""exclusive"":true},{""form"":""matutinale"",""occurrences"":1,""exclusive"":true},{""form"":""matutinalibus"",""occurrences"":1,""exclusive"":true},{""form"":""matutinalium"",""occurrences"":1,""exclusive"":true}]"
common_lexeme	lexical_group	metensomatosis	NOUN	5	5	0		single_independent	"[{""form"":""metensomatosis"",""occurrences"":5,""exclusive"":true}]"
common_lexeme	lexical_group	monomachus	NOUN	5	5	0		single_independent	"[{""form"":""monomachus"",""occurrences"":5,""exclusive"":true}]"
common_lexeme	lexical_group	nomos	NOUN	5	5	0		corroborated_independent	"[{""form"":""nomon"",""occurrences"":5,""exclusive"":true}]"
common_lexeme	lexical_group	oxymeli	NOUN	5	5	0		single_independent	"[{""form"":""oxymeli"",""occurrences"":4,""exclusive"":true},{""form"":""oxymelite"",""occurrences"":1,""exclusive"":true}]"
common_lexeme	lexical_group	permixtim	ADV	5	5	0		single_independent	"[{""form"":""permixtim"",""occurrences"":5,""exclusive"":true}]"
common_lexeme	lexical_group	pertrecto	VERB	5	5	0		corroborated_independent	"[{""form"":""pertrectat"",""occurrences"":3,""exclusive"":true},{""form"":""pertrectavi"",""occurrences"":1,""exclusive"":true},{""form"":""pertrectavit"",""occurrences"":1,""exclusive"":true}]"
common_lexeme	lexical_group	por	NOUN	5	5	0		corroborated_independent	"[{""form"":""por"",""occurrences"":5,""exclusive"":true}]"
common_lexeme	lexical_group	praefica	NOUN	5	5	0		corroborated_independent	"[{""form"":""praefica"",""occurrences"":5,""exclusive"":true}]"
common_lexeme	lexical_group	reipsa	ADV	5	5	0		derived_only	"[{""form"":""reipsa"",""occurrences"":5,""exclusive"":true}]"
common_lexeme	lexical_group	sandaraca	NOUN	5	5	0		single_independent	"[{""form"":""sandaraca"",""occurrences"":5,""exclusive"":true}]"
common_lexeme	lexical_group	sororcula	NOUN	5	5	0		corroborated_independent	"[{""form"":""sororculae"",""occurrences"":4,""exclusive"":true},{""form"":""sororculam"",""occurrences"":1,""exclusive"":true}]"
common_lexeme	lexical_group	spondius	NOUN	5	5	0		derived_only	"[{""form"":""spondius"",""occurrences"":5,""exclusive"":true}]"
common_lexeme	lexical_group	subdiu	ADV	5	5	0		derived_only	"[{""form"":""subdiu"",""occurrences"":5,""exclusive"":true}]"
common_lexeme	lexical_group	theotocos	NOUN	5	5	0		corroborated_independent	"[{""form"":""theotocos"",""occurrences"":4,""exclusive"":true},{""form"":""theotocon"",""occurrences"":1,""exclusive"":true}]"
common_lexeme	lexical_group	thos	NOUN	5	5	0		corroborated_independent	"[{""form"":""thoe"",""occurrences"":2,""exclusive"":true},{""form"":""thoes"",""occurrences"":1,""exclusive"":true},{""form"":""thoi"",""occurrences"":1,""exclusive"":true},{""form"":""thoum"",""occurrences"":1,""exclusive"":true}]"
common_lexeme	lexical_group	topper	ADV	5	5	0		single_independent	"[{""form"":""topper"",""occurrences"":5,""exclusive"":true}]"
common_lexeme	lexical_group	tragus	NOUN	5	5	0		corroborated_independent	"[{""form"":""tragos"",""occurrences"":4,""exclusive"":true},{""form"":""tragus"",""occurrences"":1,""exclusive"":true}]"
common_lexeme	lexical_group	prognostica	NOUN	15	4	11		corroborated_independent	"[{""form"":""prognostica"",""occurrences"":11,""exclusive"":false},{""form"":""prognosticis"",""occurrences"":2,""exclusive"":true},{""form"":""prognosticorum"",""occurrences"":2,""exclusive"":true}]"
common_lexeme	lexical_group	pentateuchus	NOUN	11	4	7		single_independent	"[{""form"":""pentateuchum"",""occurrences"":5,""exclusive"":false},{""form"":""pentateucho"",""occurrences"":4,""exclusive"":true},{""form"":""pentateuchus"",""occurrences"":2,""exclusive"":false}]"
common_lexeme	lexical_group	caunius	ADJ	7	4	3		single_independent	"[{""form"":""caunii"",""occurrences"":3,""exclusive"":false},{""form"":""caunios"",""occurrences"":2,""exclusive"":true},{""form"":""cauniarum"",""occurrences"":1,""exclusive"":true},{""form"":""cauniis"",""occurrences"":1,""exclusive"":true}]"
common_lexeme	lexical_group	galactites	NOUN	6	4	2		single_independent	"[{""form"":""galactites"",""occurrences"":4,""exclusive"":true},{""form"":""galactitis"",""occurrences"":2,""exclusive"":false}]"
common_lexeme	lexical_group	atellanius	ADJ	4	4	0		single_independent	"[{""form"":""atellania"",""occurrences"":2,""exclusive"":true},{""form"":""atellanio"",""occurrences"":2,""exclusive"":true}]"
common_lexeme	lexical_group	dynamis	NOUN	4	4	0		corroborated_independent	"[{""form"":""dynamin"",""occurrences"":3,""exclusive"":true},{""form"":""dynamis"",""occurrences"":1,""exclusive"":true}]"
common_lexeme	lexical_group	ehodum	VERB	4	4	0		corroborated_independent	"[{""form"":""ehodum"",""occurrences"":4,""exclusive"":true}]"
